Estado,Municipio,CP,vxm2
NUEVO LEON ,APODACA ,66648,6893
NUEVO LEON ,APODACA ,66649,7485
NUEVO LEON ,ARAMBERRI ,67950,3080
NUEVO LEON ,CADEREYTA JIMENEZ ,67451,4100
NUEVO LEON ,CADEREYTA JIMENEZ ,67454,5841
NUEVO LEON ,CADEREYTA JIMENEZ ,67456,5855
NUEVO LEON ,CADEREYTA JIMENEZ ,67480,8056
NUEVO LEON ,CADEREYTA JIMENEZ ,67483,4952
NUEVO LEON ,CADEREYTA JIMENEZ ,67484,6505
NUEVO LEON ,CADEREYTA JIMENEZ ,67485,6308
NUEVO LEON ,CADEREYTA JIMENEZ ,67486,10033
NUEVO LEON ,CADEREYTA JIMENEZ ,67493,10916
NUEVO LEON ,CARMEN ,66550,7081
NUEVO LEON ,CARMEN ,66559,6040
NUEVO LEON ,CARMEN ,66580,5726
NUEVO LEON ,CARMEN ,66583,7591
NUEVO LEON ,CHINA ,67050,6811
NUEVO LEON ,CIENEGA DE FLORES ,65550,7171
NUEVO LEON ,CIENEGA DE FLORES ,65555,6381
NUEVO LEON ,CIENEGA DE FLORES ,65556,7164
NUEVO LEON ,CIENEGA DE FLORES ,65558,6701
NUEVO LEON ,CIENEGA DE FLORES ,65560,7631
NUEVO LEON ,CIENEGA DE FLORES ,65567,7401
NUEVO LEON ,CIENEGA DE FLORES ,65573,7189
NUEVO LEON ,CIENEGA DE FLORES ,65580,7477
NUEVO LEON ,GARCIA ,66000,7814
NUEVO LEON ,GARCIA ,66001,6734
NUEVO LEON ,GARCIA ,66003,6895
NUEVO LEON ,GARCIA ,66004,6785
NUEVO LEON ,GARCIA ,66005,7178
NUEVO LEON ,GARCIA ,66006,5978
NUEVO LEON ,GARCIA ,66007,7538
NUEVO LEON ,GARCIA ,66008,6633
NUEVO LEON ,GARCIA ,66012,6717
NUEVO LEON ,GARCIA ,66023,7365
NUEVO LEON ,GARCIA ,66024,9023
NUEVO LEON ,GARCIA ,66025,6186
NUEVO LEON ,GARCIA ,66026,6150
NUEVO LEON ,GARCIA ,66027,5724
NUEVO LEON ,GARCIA ,66033,5469
NUEVO LEON ,GARCIA ,66035,9449
NUEVO LEON ,GARCIA ,66036,8531
NUEVO LEON ,GARCIA ,66037,7491
NUEVO LEON ,GARCIA ,66470,7281
NUEVO LEON ,GARZA GARCIA ,62220,39388
NUEVO LEON ,GARZA GARCIA ,64000,14657
NUEVO LEON ,GARZA GARCIA ,66214,5886
NUEVO LEON ,GARZA GARCIA ,66218,11647
NUEVO LEON ,GARZA GARCIA ,66220,33267
NUEVO LEON ,GARZA GARCIA ,66224,34016
NUEVO LEON ,GARZA GARCIA ,66228,37767
NUEVO LEON ,GARZA GARCIA ,66230,30134
NUEVO LEON ,GARZA GARCIA ,66233,23643
NUEVO LEON ,GARZA GARCIA ,66235,17100
NUEVO LEON ,GARZA GARCIA ,66236,26165
NUEVO LEON ,GARZA GARCIA ,66240,27669
NUEVO LEON ,GARZA GARCIA ,66250,77161
NUEVO LEON ,GARZA GARCIA ,66256,22924
NUEVO LEON ,GARZA GARCIA ,66260,23069
NUEVO LEON ,GARZA GARCIA ,66266,18717
NUEVO LEON ,GARZA GARCIA ,66269,40050
NUEVO LEON ,GARZA GARCIA ,66270,33472
NUEVO LEON ,GARZA GARCIA ,66275,18100
NUEVO LEON ,GARZA GARCIA ,66277,27609
NUEVO LEON ,GARZA GARCIA ,66278,27964
NUEVO LEON ,GARZA GARCIA ,66279,59791
NUEVO LEON ,GARZA GARCIA ,66290,23545
NUEVO LEON ,GARZA GARCIA ,66297,30030
NUEVO LEON ,GENERAL ESCOBEDO ,64000,9288
NUEVO LEON ,GENERAL ESCOBEDO ,64102,8208
NUEVO LEON ,GENERAL ESCOBEDO ,64540,11383
NUEVO LEON ,GENERAL ESCOBEDO ,66050,7540
NUEVO LEON ,GENERAL ESCOBEDO ,66052,7452
NUEVO LEON ,GENERAL ESCOBEDO ,66053,7773
NUEVO LEON ,GENERAL ESCOBEDO ,66054,11256
NUEVO LEON ,GENERAL ESCOBEDO ,66055,7656
NUEVO LEON ,GENERAL ESCOBEDO ,66056,7733
NUEVO LEON ,GENERAL ESCOBEDO ,66057,7387
NUEVO LEON ,GENERAL ESCOBEDO ,66058,8274
NUEVO LEON ,GENERAL ESCOBEDO ,66059,9700
NUEVO LEON ,GENERAL ESCOBEDO ,66060,7300
NUEVO LEON ,GENERAL ESCOBEDO ,66061,6189
NUEVO LEON ,GENERAL ESCOBEDO ,66062,5489
NUEVO LEON ,GENERAL ESCOBEDO ,66064,6014
NUEVO LEON ,GENERAL ESCOBEDO ,66065,6042
NUEVO LEON ,GENERAL ESCOBEDO ,66068,7165
NUEVO LEON ,GENERAL ESCOBEDO ,66070,6504
NUEVO LEON ,GENERAL ESCOBEDO ,66072,7289
NUEVO LEON ,GENERAL ESCOBEDO ,66073,6397
NUEVO LEON ,GENERAL ESCOBEDO ,66074,6610
NUEVO LEON ,GENERAL ESCOBEDO ,66084,6158
NUEVO LEON ,GENERAL ESCOBEDO ,66085,7292
NUEVO LEON ,GENERAL ESCOBEDO ,66460,10563
NUEVO LEON ,GENERAL ZUAZUA ,65750,7325
NUEVO LEON ,GENERAL ZUAZUA ,65760,6175
NUEVO LEON ,GENERAL ZUAZUA ,65776,5957
NUEVO LEON ,GENERAL ZUAZUA ,65780,5482
NUEVO LEON ,GUADALUPE ,60000,4903
NUEVO LEON ,GUADALUPE ,66230,14991
NUEVO LEON ,GUADALUPE ,66460,6660
NUEVO LEON ,GUADALUPE ,67100,9336
NUEVO LEON ,GUADALUPE ,67110,8666
NUEVO LEON ,GUADALUPE ,67112,7178
NUEVO LEON ,GUADALUPE ,67113,6751
NUEVO LEON ,GUADALUPE ,67114,6738
NUEVO LEON ,GUADALUPE ,67115,4829
NUEVO LEON ,GUADALUPE ,67116,5461
NUEVO LEON ,GUADALUPE ,67117,6808
NUEVO LEON ,GUADALUPE ,67118,7010
NUEVO LEON ,GUADALUPE ,67120,5966
NUEVO LEON ,GUADALUPE ,67123,12103
NUEVO LEON ,GUADALUPE ,67124,6900
NUEVO LEON ,GUADALUPE ,67126,15383
NUEVO LEON ,GUADALUPE ,67128,7334
NUEVO LEON ,GUADALUPE ,67129,9350
NUEVO LEON ,GUADALUPE ,67130,9362
NUEVO LEON ,GUADALUPE ,67132,7118
NUEVO LEON ,GUADALUPE ,67134,7279
NUEVO LEON ,GUADALUPE ,67137,5930
NUEVO LEON ,GUADALUPE ,67140,6960
NUEVO LEON ,GUADALUPE ,67144,8569
NUEVO LEON ,GUADALUPE ,67150,8870
NUEVO LEON ,GUADALUPE ,67160,5713
NUEVO LEON ,GUADALUPE ,67165,6081
NUEVO LEON ,GUADALUPE ,67167,3314
NUEVO LEON ,GUADALUPE ,67168,7443
NUEVO LEON ,GUADALUPE ,67169,7819
NUEVO LEON ,GUADALUPE ,67170,8108
NUEVO LEON ,GUADALUPE ,67173,11579
NUEVO LEON ,GUADALUPE ,67174,11826
NUEVO LEON ,GUADALUPE ,67175,9201
NUEVO LEON ,GUADALUPE ,67176,12882
NUEVO LEON ,GUADALUPE ,67177,8642
NUEVO LEON ,GUADALUPE ,67178,11426
NUEVO LEON ,GUADALUPE ,67180,6570
NUEVO LEON ,GUADALUPE ,67182,7154
NUEVO LEON ,GUADALUPE ,67184,5597
NUEVO LEON ,GUADALUPE ,67185,7461
NUEVO LEON ,GUADALUPE ,67186,7507
NUEVO LEON ,GUADALUPE ,67188,7450
NUEVO LEON ,GUADALUPE ,67189,4624
NUEVO LEON ,GUADALUPE ,67190,6857
NUEVO LEON ,GUADALUPE ,67192,6683
NUEVO LEON ,GUADALUPE ,67193,7151
NUEVO LEON ,GUADALUPE ,67194,5798
NUEVO LEON ,GUADALUPE ,67195,7109
NUEVO LEON ,GUADALUPE ,67196,6957
NUEVO LEON ,GUADALUPE ,67197,7110
NUEVO LEON ,GUADALUPE ,67198,6565
NUEVO LEON ,GUADALUPE ,67199,6268
NUEVO LEON ,GUADALUPE ,67200,4787
NUEVO LEON ,GUADALUPE ,67204,4803
NUEVO LEON ,GUADALUPE ,67205,5148
NUEVO LEON ,HIDALGO ,65600,7160
NUEVO LEON ,HUALAHUISES ,67880,6867
NUEVO LEON ,JUAREZ ,67250,6911
NUEVO LEON ,JUAREZ ,67254,6537
NUEVO LEON ,JUAREZ ,67256,6029
NUEVO LEON ,JUAREZ ,67257,6849
NUEVO LEON ,JUAREZ ,67258,6907
NUEVO LEON ,JUAREZ ,67259,6239
NUEVO LEON ,JUAREZ ,67260,5965
NUEVO LEON ,JUAREZ ,67262,5237
NUEVO LEON ,JUAREZ ,67265,6692
NUEVO LEON ,JUAREZ ,67266,7230
NUEVO LEON ,JUAREZ ,67267,7540
NUEVO LEON ,JUAREZ ,67269,6410
NUEVO LEON ,JUAREZ ,67275,6452
NUEVO LEON ,JUAREZ ,67276,6072
NUEVO LEON ,JUAREZ ,67277,6648
NUEVO LEON ,JUAREZ ,67279,6226
NUEVO LEON ,JUAREZ ,67280,6741
NUEVO LEON ,JUAREZ ,67286,6660
NUEVO LEON ,JUAREZ ,67287,6351
NUEVO LEON ,JUAREZ ,67288,6820
NUEVO LEON ,JUAREZ ,67289,6345
NUEVO LEON ,LINARES ,67700,7443
NUEVO LEON ,LINARES ,67710,6261
NUEVO LEON ,LINARES ,67716,3469
NUEVO LEON ,LINARES ,67720,6600
NUEVO LEON ,LINARES ,67730,10769
NUEVO LEON ,LINARES ,67750,4694
NUEVO LEON ,LINARES ,67754,7900
NUEVO LEON ,LINARES ,67756,7971
NUEVO LEON ,LINARES ,67769,10771
NUEVO LEON ,LINARES ,67780,5316
NUEVO LEON ,MARIN ,66700,8342
NUEVO LEON ,MONTEMORELOS ,67500,6877
NUEVO LEON ,MONTEMORELOS ,67510,8537
NUEVO LEON ,MONTEMORELOS ,67512,8043
NUEVO LEON ,MONTEMORELOS ,67515,8002
NUEVO LEON ,MONTEMORELOS ,67520,6931
NUEVO LEON ,MONTEMORELOS ,67535,8081
NUEVO LEON ,MONTEMORELOS ,67542,5786
NUEVO LEON ,MONTEMORELOS ,67543,6080
NUEVO LEON ,MONTEMORELOS ,67563,8200
NUEVO LEON ,MONTEMORELOS ,67570,4245
NUEVO LEON ,MONTERREY ,60000,14005
NUEVO LEON ,MONTERREY ,64000,15899
NUEVO LEON ,MONTERREY ,64010,8579
NUEVO LEON ,MONTERREY ,64018,9597
NUEVO LEON ,MONTERREY ,64019,8056
NUEVO LEON ,MONTERREY ,64030,20200
NUEVO LEON ,MONTERREY ,64050,12390
NUEVO LEON ,MONTERREY ,64060,18343
NUEVO LEON ,MONTERREY ,64100,7737
NUEVO LEON ,MONTERREY ,64102,7538
NUEVO LEON ,MONTERREY ,64103,7552
NUEVO LEON ,MONTERREY ,64104,6079
NUEVO LEON ,MONTERREY ,64105,4293
NUEVO LEON ,MONTERREY ,64106,5869
NUEVO LEON ,MONTERREY ,64108,6504
NUEVO LEON ,MONTERREY ,64109,7416
NUEVO LEON ,MONTERREY ,64110,6521
NUEVO LEON ,MONTERREY ,64116,7888
NUEVO LEON ,MONTERREY ,64117,7285
NUEVO LEON ,MONTERREY ,64119,6843
NUEVO LEON ,MONTERREY ,64120,5031
NUEVO LEON ,MONTERREY ,64130,10563
NUEVO LEON ,MONTERREY ,64140,6059
NUEVO LEON ,MONTERREY ,64157,6486
NUEVO LEON ,MONTERREY ,64159,6170
NUEVO LEON ,MONTERREY ,64160,5354
NUEVO LEON ,MONTERREY ,64165,6500
NUEVO LEON ,MONTERREY ,64166,12915
NUEVO LEON ,MONTERREY ,64170,7722
NUEVO LEON ,MONTERREY ,64180,9702
NUEVO LEON ,MONTERREY ,64209,4204
NUEVO LEON ,MONTERREY ,64210,3630
NUEVO LEON ,MONTERREY ,64217,5796
NUEVO LEON ,MONTERREY ,64228,3720
NUEVO LEON ,MONTERREY ,64230,5731
NUEVO LEON ,MONTERREY ,64240,5398
NUEVO LEON ,MONTERREY ,64250,5262
NUEVO LEON ,MONTERREY ,64259,6205
NUEVO LEON ,MONTERREY ,64260,4829
NUEVO LEON ,MONTERREY ,64280,8866
NUEVO LEON ,MONTERREY ,64300,10126
NUEVO LEON ,MONTERREY ,64310,9019
NUEVO LEON ,MONTERREY ,64320,8789
NUEVO LEON ,MONTERREY ,64330,6089
NUEVO LEON ,MONTERREY ,64339,8125
NUEVO LEON ,MONTERREY ,64340,9569
NUEVO LEON ,MONTERREY ,64344,9930
NUEVO LEON ,MONTERREY ,64345,11515
NUEVO LEON ,MONTERREY ,64346,10097
NUEVO LEON ,MONTERREY ,64347,8381
NUEVO LEON ,MONTERREY ,64348,8190
NUEVO LEON ,MONTERREY ,64349,11090
NUEVO LEON ,MONTERREY ,64350,7001
NUEVO LEON ,MONTERREY ,64360,5575
NUEVO LEON ,MONTERREY ,64366,9941
NUEVO LEON ,MONTERREY ,64369,10500
NUEVO LEON ,MONTERREY ,64370,9862
NUEVO LEON ,MONTERREY ,64380,7203
NUEVO LEON ,MONTERREY ,64390,5240
NUEVO LEON ,MONTERREY ,64400,5380
NUEVO LEON ,MONTERREY ,64439,15831
NUEVO LEON ,MONTERREY ,64460,8608
NUEVO LEON ,MONTERREY ,64480,9978
NUEVO LEON ,MONTERREY ,64500,5293
NUEVO LEON ,MONTERREY ,64508,8234
NUEVO LEON ,MONTERREY ,64520,12518
NUEVO LEON ,MONTERREY ,64530,4135
NUEVO LEON ,MONTERREY ,64540,15821
NUEVO LEON ,MONTERREY ,64550,9851
NUEVO LEON ,MONTERREY ,64560,9388
NUEVO LEON ,MONTERREY ,64600,12985
NUEVO LEON ,MONTERREY ,64610,10966
NUEVO LEON ,MONTERREY ,64613,11796
NUEVO LEON ,MONTERREY ,64619,12114
NUEVO LEON ,MONTERREY ,64620,13734
NUEVO LEON ,MONTERREY ,64630,13864
NUEVO LEON ,MONTERREY ,64632,13880
NUEVO LEON ,MONTERREY ,64633,14635
NUEVO LEON ,MONTERREY ,64634,13984
NUEVO LEON ,MONTERREY ,64637,16175
NUEVO LEON ,MONTERREY ,64638,11742
NUEVO LEON ,MONTERREY ,64639,22758
NUEVO LEON ,MONTERREY ,64640,17450
NUEVO LEON ,MONTERREY ,64650,13199
NUEVO LEON ,MONTERREY ,64660,18477
NUEVO LEON ,MONTERREY ,64693,11360
NUEVO LEON ,MONTERREY ,64710,12299
NUEVO LEON ,MONTERREY ,64715,10786
NUEVO LEON ,MONTERREY ,64720,4464
NUEVO LEON ,MONTERREY ,64740,16158
NUEVO LEON ,MONTERREY ,64754,7143
NUEVO LEON ,MONTERREY ,64765,17756
NUEVO LEON ,MONTERREY ,64780,16799
NUEVO LEON ,MONTERREY ,64790,9873
NUEVO LEON ,MONTERREY ,64800,9496
NUEVO LEON ,MONTERREY ,64820,10247
NUEVO LEON ,MONTERREY ,64830,27498
NUEVO LEON ,MONTERREY ,64833,11260
NUEVO LEON ,MONTERREY ,64840,10105
NUEVO LEON ,MONTERREY ,64849,6634
NUEVO LEON ,MONTERREY ,64850,11486
NUEVO LEON ,MONTERREY ,64858,8092
NUEVO LEON ,MONTERREY ,64890,10538
NUEVO LEON ,MONTERREY ,64894,12314
NUEVO LEON ,MONTERREY ,64898,10100
NUEVO LEON ,MONTERREY ,64900,19621
NUEVO LEON ,MONTERREY ,64910,10587
NUEVO LEON ,MONTERREY ,64920,14289
NUEVO LEON ,MONTERREY ,64925,22893
NUEVO LEON ,MONTERREY ,64926,12860
NUEVO LEON ,MONTERREY ,64930,20291
NUEVO LEON ,MONTERREY ,64960,11726
NUEVO LEON ,MONTERREY ,64968,10443
NUEVO LEON ,MONTERREY ,64979,11500
NUEVO LEON ,MONTERREY ,64980,11659
NUEVO LEON ,MONTERREY ,64983,10737
NUEVO LEON ,MONTERREY ,64984,11795
NUEVO LEON ,MONTERREY ,64985,11140
NUEVO LEON ,MONTERREY ,64986,12931
NUEVO LEON ,MONTERREY ,64987,12950
NUEVO LEON ,MONTERREY ,64988,11499
NUEVO LEON ,MONTERREY ,64989,13675
NUEVO LEON ,MONTERREY ,64990,13178
NUEVO LEON ,MONTERREY ,64997,12522
NUEVO LEON ,MONTERREY ,65650,13041
NUEVO LEON ,MONTERREY ,66630,6427
NUEVO LEON ,MONTERREY ,67173,11450
NUEVO LEON ,MONTERREY ,67400,12471
NUEVO LEON ,PESQUERIA ,66650,7158
NUEVO LEON ,PESQUERIA ,66655,6654
NUEVO LEON ,PESQUERIA ,66670,6188
NUEVO LEON ,PESQUERIA ,66673,5784
NUEVO LEON ,PESQUERIA ,66693,6432
NUEVO LEON ,SABINAS HIDALGO ,65200,6960
NUEVO LEON ,SABINAS HIDALGO ,65210,8759
NUEVO LEON ,SABINAS HIDALGO ,65230,6842
NUEVO LEON ,SABINAS HIDALGO ,65256,5800
NUEVO LEON ,SABINAS HIDALGO ,65257,8322
NUEVO LEON ,SALINAS VICTORIA ,65500,7026
NUEVO LEON ,SALINAS VICTORIA ,65503,6043
NUEVO LEON ,SALINAS VICTORIA ,65507,6800
NUEVO LEON ,SALINAS VICTORIA ,65515,7134
NUEVO LEON ,SALINAS VICTORIA ,65516,6032
NUEVO LEON ,SAN NICOLAS DE LOS GARZA ,66072,3706
NUEVO LEON ,SAN NICOLAS DE LOS GARZA ,66400,10395
NUEVO LEON ,SAN NICOLAS DE LOS GARZA ,66410,8223
NUEVO LEON ,SAN NICOLAS DE LOS GARZA ,66413,7406
NUEVO LEON ,SAN NICOLAS DE LOS GARZA ,66414,6675
NUEVO LEON ,SAN NICOLAS DE LOS GARZA ,66417,10066
NUEVO LEON ,SAN NICOLAS DE LOS GARZA ,66420,6700
NUEVO LEON ,SAN NICOLAS DE LOS GARZA ,66422,6295
NUEVO LEON ,SAN NICOLAS DE LOS GARZA ,66423,8000
NUEVO LEON ,SAN NICOLAS DE LOS GARZA ,66425,8757
NUEVO LEON ,SAN NICOLAS DE LOS GARZA ,66428,6743
NUEVO LEON ,SAN NICOLAS DE LOS GARZA ,66430,7840
NUEVO LEON ,SAN NICOLAS DE LOS GARZA ,66436,6895
NUEVO LEON ,SAN NICOLAS DE LOS GARZA ,66437,8419
NUEVO LEON ,SAN NICOLAS DE LOS GARZA ,66438,8103
NUEVO LEON ,SAN NICOLAS DE LOS GARZA ,66440,7697
NUEVO LEON ,SAN NICOLAS DE LOS GARZA ,66444,6864
NUEVO LEON ,SAN NICOLAS DE LOS GARZA ,66445,4911
NUEVO LEON ,SAN NICOLAS DE LOS GARZA ,66446,6859
NUEVO LEON ,SAN NICOLAS DE LOS GARZA ,66447,13491
NUEVO LEON ,SAN NICOLAS DE LOS GARZA ,66448,6021
NUEVO LEON ,SAN NICOLAS DE LOS GARZA ,66449,5587
NUEVO LEON ,SAN NICOLAS DE LOS GARZA ,66450,11892
NUEVO LEON ,SAN NICOLAS DE LOS GARZA ,66456,10740
NUEVO LEON ,SAN NICOLAS DE LOS GARZA ,66457,9649
NUEVO LEON ,SAN NICOLAS DE LOS GARZA ,66458,16351
NUEVO LEON ,SAN NICOLAS DE LOS GARZA ,66460,9296
NUEVO LEON ,SAN NICOLAS DE LOS GARZA ,66463,7943
NUEVO LEON ,SAN NICOLAS DE LOS GARZA ,66465,8985
NUEVO LEON ,SAN NICOLAS DE LOS GARZA ,66468,9709
NUEVO LEON ,SAN NICOLAS DE LOS GARZA ,66470,8025
NUEVO LEON ,SAN NICOLAS DE LOS GARZA ,66473,7494
NUEVO LEON ,SAN NICOLAS DE LOS GARZA ,66475,8833
NUEVO LEON ,SAN NICOLAS DE LOS GARZA ,66476,7771
NUEVO LEON ,SAN NICOLAS DE LOS GARZA ,66477,8483
NUEVO LEON ,SAN NICOLAS DE LOS GARZA ,66478,8550
NUEVO LEON ,SAN NICOLAS DE LOS GARZA ,66480,6547
NUEVO LEON ,SAN NICOLAS DE LOS GARZA ,66484,6772
NUEVO LEON ,SAN NICOLAS DE LOS GARZA ,66488,6560
NUEVO LEON ,SAN NICOLAS DE LOS GARZA ,66490,9038
NUEVO LEON ,SAN NICOLAS DE LOS GARZA ,66495,7418
NUEVO LEON ,SAN NICOLAS DE LOS GARZA ,66496,9696
NUEVO LEON ,SANTA CATARINA ,66114,6187
NUEVO LEON ,SANTA CATARINA ,66116,6565
NUEVO LEON ,SANTA CATARINA ,66117,10369
NUEVO LEON ,SANTA CATARINA ,66120,6888
NUEVO LEON ,SANTA CATARINA ,66129,7805
NUEVO LEON ,SANTA CATARINA ,66144,7381
NUEVO LEON ,SANTA CATARINA ,66145,6720
NUEVO LEON ,SANTA CATARINA ,66165,10750
NUEVO LEON ,SANTA CATARINA ,66179,7121
NUEVO LEON ,SANTA CATARINA ,66196,14873
NUEVO LEON ,SANTA CATARINA ,66197,16291
NUEVO LEON ,SANTA CATARINA ,66210,7616
NUEVO LEON ,SANTA CATARINA ,66350,8002
NUEVO LEON ,SANTA CATARINA ,66351,8764
NUEVO LEON ,SANTA CATARINA ,66353,34100
NUEVO LEON ,SANTA CATARINA ,66354,7060
NUEVO LEON ,SANTA CATARINA ,66357,5930
NUEVO LEON ,SANTA CATARINA ,66358,6741
NUEVO LEON ,SANTA CATARINA ,66359,6487
NUEVO LEON ,SANTA CATARINA ,66360,7497
NUEVO LEON ,SANTA CATARINA ,66362,9150
NUEVO LEON ,SANTA CATARINA ,66365,7407
NUEVO LEON ,SANTA CATARINA ,66367,7867
NUEVO LEON ,SANTA CATARINA ,66368,6385
NUEVO LEON ,SANTA CATARINA ,66369,7722
NUEVO LEON ,SANTA CATARINA ,66375,10694
NUEVO LEON ,SANTA CATARINA ,66378,10197
NUEVO LEON ,SANTIAGO ,67303,12007
NUEVO LEON ,SANTIAGO ,67307,11288
NUEVO LEON ,SANTIAGO ,67308,11775
NUEVO LEON ,SANTIAGO ,67313,19631
NUEVO LEON ,SANTIAGO ,67320,10620
NUEVO LEON ,SANTIAGO ,67322,8800
NUEVO LEON ,SANTIAGO ,67324,10639
NUEVO LEON ,SANTIAGO ,67328,8431
NUEVO LEON ,SANTIAGO ,67330,5644
NUEVO LEON ,SANTIAGO ,67340,14085
OAXACA ,ACATLAN DE PEREZ FIGUEROA ,68420,5204
OAXACA ,ACATLAN DE PEREZ FIGUEROA ,68422,5734
OAXACA ,ACATLAN DE PEREZ FIGUEROA ,68428,6339
OAXACA ,ANIMAS TRUJANO ,71270,9431
OAXACA ,ASUNCION IXTALTEPEC ,70140,8127
OAXACA ,CIUDAD IXTEPEC ,70110,7688
OAXACA ,COSOLAPA ,68415,6404
OAXACA ,COSOLAPA ,68416,4919
OAXACA ,CUILAPAM DE GUERRERO ,71400,8734
OAXACA ,CUILAPAM DE GUERRERO ,71403,11537
OAXACA ,EL BARRIO DE LA SOLEDAD ,70390,6771
OAXACA ,EL ESPINAL ,70117,8033
OAXACA ,GUADALUPE ETLA ,68256,10131
OAXACA ,GUADALUPE ETLA ,68257,10652
OAXACA ,HUAJUAPAM DE LEON ,69005,6909
OAXACA ,HUAJUAPAM DE LEON ,69006,8057
OAXACA ,HUAJUAPAM DE LEON ,69009,14633
OAXACA ,JUCHITAN DE ZARAGOZA ,70000,6081
OAXACA ,JUCHITAN DE ZARAGOZA ,70014,8029
OAXACA ,JUCHITAN DE ZARAGOZA ,70020,6050
OAXACA ,JUCHITAN DE ZARAGOZA ,70044,5000
OAXACA ,JUCHITAN DE ZARAGOZA ,70045,7300
OAXACA ,JUCHITAN DE ZARAGOZA ,70050,5813
OAXACA ,LOMA BONITA ,68402,5904
OAXACA ,LOMA BONITA ,68404,4879
OAXACA ,LOMA BONITA ,68405,5178
OAXACA ,MAGDALENA APASCO ,68226,6777
OAXACA ,MAGDALENA APASCO ,68228,7452
OAXACA ,MATIAS ROMERO ,70300,8897
OAXACA ,MATIAS ROMERO ,70304,6924
OAXACA ,OAXACA DE JUAREZ ,68010,9367
OAXACA ,OAXACA DE JUAREZ ,68020,11997
OAXACA ,OAXACA DE JUAREZ ,68023,10717
OAXACA ,OAXACA DE JUAREZ ,68024,8300
OAXACA ,OAXACA DE JUAREZ ,68025,9840
OAXACA ,OAXACA DE JUAREZ ,68026,12731
OAXACA ,OAXACA DE JUAREZ ,68027,9832
OAXACA ,OAXACA DE JUAREZ ,68030,10457
OAXACA ,OAXACA DE JUAREZ ,68036,7550
OAXACA ,OAXACA DE JUAREZ ,68039,11245
OAXACA ,OAXACA DE JUAREZ ,68044,6470
OAXACA ,OAXACA DE JUAREZ ,68045,12313
OAXACA ,OAXACA DE JUAREZ ,68120,11000
OAXACA ,OAXACA DE JUAREZ ,68127,14500
OAXACA ,OAXACA DE JUAREZ ,68130,7843
OAXACA ,OAXACA DE JUAREZ ,68140,9145
OAXACA ,OAXACA DE JUAREZ ,68149,15177
OAXACA ,OAXACA DE JUAREZ ,68154,9035
OAXACA ,OAXACA DE JUAREZ ,71222,11820
OAXACA ,OAXACA DE JUAREZ ,71230,12610
OAXACA ,OCOTLAN DE MORELOS ,71510,8422
OAXACA ,SALINA CRUZ ,70610,6424
OAXACA ,SALINA CRUZ ,70613,6766
OAXACA ,SALINA CRUZ ,70630,9590
OAXACA ,SALINA CRUZ ,70650,5955
OAXACA ,SALINA CRUZ ,70660,5077
OAXACA ,SALINA CRUZ ,70690,5714
OAXACA ,SAN ANDRES HUAYAPAM ,68287,11403
OAXACA ,SAN ANDRES HUAYAPAM ,68288,9376
OAXACA ,SAN BARTOLO COYOTEPEC ,71295,10197
OAXACA ,SAN BLAS ATEMPA ,70786,3821
OAXACA ,SAN FRANCISCO LACHIGOLO ,70424,9064
OAXACA ,SAN JACINTO avaluosuser.AMILPA ,68285,10033
OAXACA ,SAN JUAN BAUTISTA GUELACHE ,68234,7480
OAXACA ,SAN JUAN BAUTISTA GUELACHE ,68236,7493
OAXACA ,SAN JUAN BAUTISTA TUXTEPEC ,68310,8770
OAXACA ,SAN JUAN BAUTISTA TUXTEPEC ,68313,6688
OAXACA ,SAN JUAN BAUTISTA TUXTEPEC ,68314,9123
OAXACA ,SAN JUAN BAUTISTA TUXTEPEC ,68323,4541
OAXACA ,SAN JUAN BAUTISTA TUXTEPEC ,68325,6284
OAXACA ,SAN JUAN BAUTISTA TUXTEPEC ,68330,4084
OAXACA ,SAN JUAN BAUTISTA TUXTEPEC ,68333,4117
OAXACA ,SAN JUAN BAUTISTA TUXTEPEC ,68335,4790
OAXACA ,SAN JUAN BAUTISTA TUXTEPEC ,68340,6423
OAXACA ,SAN JUAN BAUTISTA TUXTEPEC ,68345,6643
OAXACA ,SAN JUAN BAUTISTA TUXTEPEC ,68347,4796
OAXACA ,SAN JUAN BAUTISTA TUXTEPEC ,68350,6112
OAXACA ,SAN JUAN BAUTISTA TUXTEPEC ,68360,7682
OAXACA ,SAN JUAN BAUTISTA TUXTEPEC ,68364,5041
OAXACA ,SAN JUAN BAUTISTA TUXTEPEC ,68370,6056
OAXACA ,SAN JUAN BAUTISTA TUXTEPEC ,68373,5783
OAXACA ,SAN JUAN BAUTISTA TUXTEPEC ,68374,5650
OAXACA ,SAN JUAN BAUTISTA TUXTEPEC ,68375,7149
OAXACA ,SAN JUAN BAUTISTA TUXTEPEC ,68380,9503
OAXACA ,SAN JUAN BAUTISTA TUXTEPEC ,68445,4978
OAXACA ,SAN JUAN BAUTISTA TUXTEPEC ,68446,4822
OAXACA ,SAN JUAN GUICHICOVI ,70330,4688
OAXACA ,SAN JUAN MAZATLAN ,70230,4297
OAXACA ,SAN LORENZO CACAOTEPEC ,68263,7900
OAXACA ,SAN LORENZO CACAOTEPEC ,68264,7932
OAXACA ,SAN LUCAS OJITLAN ,68470,5974
OAXACA ,SAN MIGUEL SOYALTEPEC ,68433,6412
OAXACA ,SAN PABLO ETLA ,68258,9538
